DATE-CREATION_precision,DATE-CREATION_recall,DATE-CREATION_f1-score,DATE-CREATION_support,DATE-PUB_precision,DATE-PUB_recall,DATE-PUB_f1-score,DATE-PUB_support,DATE-SUBJ_precision,DATE-SUBJ_recall,DATE-SUBJ_f1-score,DATE-SUBJ_support,GPE_precision,GPE_recall,GPE_f1-score,GPE_support,GPE-CREATION_precision,GPE-CREATION_recall,GPE-CREATION_f1-score,GPE-CREATION_support,GPE-DES_precision,GPE-DES_recall,GPE-DES_f1-score,GPE-DES_support,GPE-PUB_precision,GPE-PUB_recall,GPE-PUB_f1-score,GPE-PUB_support,GPE-SUBJ_precision,GPE-SUBJ_recall,GPE-SUBJ_f1-score,GPE-SUBJ_support,LITWORK_precision,LITWORK_recall,LITWORK_f1-score,LITWORK_support,ORG-DES_precision,ORG-DES_recall,ORG-DES_f1-score,ORG-DES_support,ORG-PUB_precision,ORG-PUB_recall,ORG-PUB_f1-score,ORG-PUB_support,ORG-SUBJ_precision,ORG-SUBJ_recall,ORG-SUBJ_f1-score,ORG-SUBJ_support,PERSON-AUT_precision,PERSON-AUT_recall,PERSON-AUT_f1-score,PERSON-AUT_support,PERSON-CON_precision,PERSON-CON_recall,PERSON-CON_f1-score,PERSON-CON_support,PERSON-EDT_precision,PERSON-EDT_recall,PERSON-EDT_f1-score,PERSON-EDT_support,PERSON-PUB_precision,PERSON-PUB_recall,PERSON-PUB_f1-score,PERSON-PUB_support,PERSON-SUBJ_precision,PERSON-SUBJ_recall,PERSON-SUBJ_f1-score,PERSON-SUBJ_support,YEAR-CREATION_precision,YEAR-CREATION_recall,YEAR-CREATION_f1-score,YEAR-CREATION_support,YEAR-PUB_precision,YEAR-PUB_recall,YEAR-PUB_f1-score,YEAR-PUB_support,YEAR-SUBJ_precision,YEAR-SUBJ_recall,YEAR-SUBJ_f1-score,YEAR-SUBJ_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,trainset_size,model,trainset_num,DES_precision,DES_recall,DES_f1-score,DES_support,ORG-CREATION_precision,ORG-CREATION_recall,ORG-CREATION_f1-score,ORG-CREATION_support,ORG_precision,ORG_recall,ORG_f1-score,ORG_support,I-GPE-DES_precision,I-GPE-DES_recall,I-GPE-DES_f1-score,I-GPE-DES_support,GPE-AUT_precision,GPE-AUT_recall,GPE-AUT_f1-score,GPE-AUT_support
0.7948717948717948,0.5636363636363636,0.6595744680851063,55,0.3043478260869565,0.2333333333333333,0.2641509433962263,30,0.4680851063829787,0.4680851063829787,0.4680851063829787,188,1.0,0.0,0.0,1.0,0.9148936170212766,0.6935483870967742,0.7889908256880733,62,0.7556634304207119,0.724031007751938,0.7395091053048297,645,1.0,0.0,0.0,25,0.2792792792792792,0.3974358974358974,0.328042328042328,156,0.0934579439252336,0.0961538461538461,0.0947867298578199,104,0.1785714285714285,0.2678571428571428,0.2142857142857143,56,0.1428571428571428,0.0666666666666666,0.0909090909090909,30,1.0,0.0,0.0,13,0.4857142857142857,0.4391143911439114,0.4612403100775193,271,1.0,0.0,0.0,22,1.0,0.0,0.0,13,1.0,0.0,0.0,4,0.4693251533742331,0.4396551724137931,0.4540059347181008,348,0.8529411764705882,0.453125,0.5918367346938775,64,1.0,0.0689655172413793,0.1290322580645161,29,0.6363636363636364,0.9545454545454546,0.7636363636363637,132,0.5374941779226828,0.5133451957295374,0.5251422070534699,2248,0.6688185910669774,0.2933076643329739,0.3024042956571272,2248,0.5752177795799217,0.5133451957295374,0.5156900799755865,2248,168,TUM/GottBERT_base_last,1,,,,,,,,,,,,,,,,,,,,
0.2394366197183098,0.3090909090909091,0.2698412698412698,55,1.0,0.0,0.0,30,0.3820224719101123,0.5425531914893617,0.4483516483516483,188,1.0,0.0,0.0,1.0,0.7837837837837838,0.4677419354838709,0.5858585858585857,62,0.4961240310077519,0.6945736434108527,0.5788113695090439,645,1.0,0.0,0.0,25,0.1945945945945946,0.4615384615384615,0.2737642585551331,156,0.2121212121212121,0.0673076923076923,0.1021897810218978,104,0.0390243902439024,0.1428571428571428,0.0613026819923371,56,0.0,0.0,0.0,30,1.0,0.0,0.0,13,0.5317460317460317,0.4944649446494465,0.5124282982791587,271,1.0,0.0,0.0,22,1.0,0.0,0.0,13,1.0,0.0,0.0,4,0.4104803493449782,0.5402298850574713,0.4665012406947891,348,0.6097560975609756,0.78125,0.684931506849315,64,1.0,0.0,0.0,29,0.6518987341772152,0.7803030303030303,0.710344827586207,132,0.4064584064584065,0.5151245551601423,0.4543849323131254,2248,0.6275494158104433,0.2640955418094119,0.2347162734269693,2248,0.4702900006226628,0.5151245551601423,0.4467826919108401,2248,338,TUM/GottBERT_base_last,1,,,,,,,,,,,,,,,,,,,,
0.7592592592592593,0.7454545454545455,0.7522935779816514,55,0.4117647058823529,0.2333333333333333,0.2978723404255319,30,0.6748768472906403,0.7287234042553191,0.7007672634271098,188,1.0,0.0,0.0,1.0,0.9803921568627452,0.8064516129032258,0.8849557522123893,62,0.7874818049490538,0.8387596899224806,0.8123123123123124,645,0.2222222222222222,0.24,0.2307692307692307,25,0.5774647887323944,0.5256410256410257,0.5503355704697986,156,0.3571428571428571,0.2884615384615384,0.3191489361702128,104,0.2093023255813953,0.3214285714285714,0.2535211267605634,56,0.1578947368421052,0.1,0.1224489795918367,30,0.0,0.0,0.0,13,0.6305970149253731,0.6236162361623616,0.62708719851577,271,0.5,0.1363636363636363,0.2142857142857142,22,0.5,0.0769230769230769,0.1333333333333333,13,0.0,0.0,0.0,4,0.6153846153846154,0.7126436781609196,0.6604527296937417,348,0.9615384615384616,0.78125,0.8620689655172413,64,0.4,0.2758620689655172,0.3265306122448979,29,0.8163265306122449,0.9090909090909092,0.8602150537634408,132,0.6666666666666666,0.6734875444839857,0.670059747731799,2248,0.5280824163612861,0.417200166353323,0.4304199348737388,2248,0.6598661114325568,0.6734875444839857,0.6619061257291039,2248,698,TUM/GottBERT_base_last,1,,,,,,,,,,,,,,,,,,,,
0.631578947368421,0.5806451612903226,0.6050420168067226,62,0.0,0.0,0.0,58,0.4736842105263157,0.717391304347826,0.5706051873198846,138,1.0,0.0,0.0,1.0,0.7407407407407407,0.7017543859649122,0.7207207207207207,57,0.5961538461538461,0.792332268370607,0.6803840877914952,626,1.0,0.0,0.0,10,0.3471502590673575,0.2723577235772357,0.3052391799544419,246,0.1091954022988505,0.1919191919191919,0.1391941391941392,99,0.1630434782608695,0.1578947368421052,0.160427807486631,95,0.0408163265306122,0.074074074074074,0.0526315789473684,27,1.0,0.0,0.0,19,0.3723653395784543,0.5760869565217391,0.4523470839260313,276,0.0,0.0,0.0,69,1.0,0.0,0.0,4,1.0,0.0,0.0,4,0.3505311077389985,0.5298165137614679,0.421917808219178,436,0.8627450980392157,0.6875,0.7652173913043478,64,0.2,0.0285714285714285,0.0499999999999999,35,0.655,0.9632352941176472,0.7797619047619049,136,0.4438555813183173,0.5433901054339011,0.4886052871467639,2466,0.5701365798319855,0.2851626836072071,0.2592494957469484,2466,0.4386218201482706,0.5433901054339011,0.4681118754909906,2466,168,TUM/GottBERT_base_last,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,
0.56,0.6774193548387096,0.613138686131387,62,0.1851851851851851,0.0862068965517241,0.1176470588235294,58,0.5114942528735632,0.644927536231884,0.5705128205128206,138,1.0,0.0,0.0,1.0,0.803921568627451,0.7192982456140351,0.7592592592592592,57,0.57847533632287,0.8242811501597445,0.6798418972332017,626,0.0,0.0,0.0,10,0.4698795180722891,0.1585365853658536,0.2370820668693009,246,0.1909090909090909,0.2121212121212121,0.200956937799043,99,0.225,0.2842105263157894,0.2511627906976744,95,1.0,0.0,0.0,27,1.0,0.0,0.0,19,0.4672619047619047,0.5688405797101449,0.5130718954248366,276,0.09375,0.0434782608695652,0.0594059405940594,69,1.0,0.0,0.0,4,1.0,0.0,0.0,4,0.4793388429752066,0.5321100917431193,0.5043478260869565,436,0.75,0.796875,0.7727272727272727,64,0.4444444444444444,0.2285714285714285,0.3018867924528302,35,0.7368421052631579,0.8235294117647058,0.7777777777777778,136,0.51103500761035,0.5446066504460665,0.5272870043188064,2466,0.6134773749743256,0.3000184672662689,0.2890372282904522,2466,0.5056983990899342,0.5446066504460665,0.4971232600231163,2466,338,TUM/GottBERT_base_last,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,
0.8070175438596491,0.7419354838709677,0.7731092436974789,62,0.2545454545454545,0.2413793103448276,0.247787610619469,58,0.4758620689655172,0.5,0.4876325088339222,138,1.0,0.0,0.0,1.0,0.8333333333333334,0.7894736842105263,0.8108108108108109,57,0.7914691943127962,0.8003194888178914,0.795869737887212,626,0.2307692307692307,0.6,0.3333333333333333,10,0.5674157303370787,0.4105691056910569,0.4764150943396227,246,0.18562874251497,0.3131313131313131,0.2330827067669172,99,0.3181818181818182,0.1473684210526315,0.2014388489208633,95,0.1071428571428571,0.1111111111111111,0.109090909090909,27,0.0,0.0,0.0,19,0.4179775280898876,0.6739130434782609,0.5159500693481275,276,0.4318181818181818,0.2753623188405797,0.336283185840708,69,1.0,0.0,0.0,4,1.0,0.0,0.0,4,0.6666666666666666,0.4954128440366973,0.5684210526315789,436,0.8484848484848485,0.875,0.8615384615384615,64,0.5882352941176471,0.5714285714285714,0.5797101449275363,35,0.875,0.8235294117647058,0.8484848484848485,136,0.5909650924024641,0.583536090835361,0.5872270965109161,2466,0.6090703860518153,0.3804515503535973,0.371770843957809,2466,0.6121378455603366,0.583536090835361,0.585554252431846,2466,698,TUM/GottBERT_base_last,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,
0.627906976744186,0.6585365853658537,0.6428571428571429,41,1.0,0.0,0.0,37,0.5227272727272727,0.6666666666666666,0.5859872611464967,138,1.0,0.0,0.0,1.0,1.0,0.559322033898305,0.717391304347826,59,0.6508771929824562,0.7479838709677419,0.6960600375234521,496,1.0,0.0,0.0,26,0.3684210526315789,0.2978723404255319,0.3294117647058823,188,0.0,0.0,0.0,127,0.12,0.024390243902439,0.0405405405405405,123,0.0,0.0,0.0,44,1.0,0.0,0.0,13,0.5311475409836065,0.627906976744186,0.5754884547069272,258,1.0,0.0,0.0,31,1.0,0.0,0.0,5,1.0,0.0,0.0,4,0.5067264573991032,0.5330188679245284,0.5195402298850575,424,0.7659574468085106,0.7659574468085106,0.7659574468085105,47,1.0,0.0,0.0,36,0.7415730337078652,0.8354430379746836,0.7857142857142858,158,0.569,0.5037627268702966,0.5343977459497534,2259,0.7197880442720265,0.2598680941217475,0.2572249303743691,2259,0.5421847800503511,0.5037627268702966,0.4827866687220959,2259,168,TUM/GottBERT_base_last,3,,,,,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,,,,,,,
0.7045454545454546,0.7560975609756098,0.7294117647058823,41,0.3703703703703703,0.2702702702702703,0.3125,37,0.5828877005347594,0.7898550724637681,0.6707692307692307,138,1.0,0.0,0.0,1.0,0.8846153846153846,0.7796610169491526,0.8288288288288288,59,0.7123966942148761,0.8689516129032258,0.7829246139872843,496,0.3333333333333333,0.0384615384615384,0.0689655172413793,26,0.5153846153846153,0.3563829787234042,0.4213836477987421,188,0.1016949152542373,0.0944881889763779,0.0979591836734694,127,0.1884057971014492,0.2113821138211382,0.1992337164750958,123,0.0,0.0,0.0,44,1.0,0.0,0.0,13,0.5857142857142857,0.6356589147286822,0.6096654275092938,258,0.0,0.0,0.0,31,1.0,0.0,0.0,5,1.0,0.0,0.0,4,0.5523385300668151,0.5849056603773585,0.56815578465063,424,0.875,0.8936170212765957,0.8842105263157894,47,0.4482758620689655,0.3611111111111111,0.3999999999999999,36,0.7628205128205128,0.7531645569620253,0.7579617834394904,158,0.5805457746478874,0.5838866755201416,0.5822114323548886,2259,0.6189901570920483,0.3360912553636481,0.3332713647906871,2259,0.5574644418765959,0.5838866755201416,0.5591560105509705,2259,338,TUM/GottBERT_base_last,3,,,,,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,,,,,,,
0.7804878048780488,0.7804878048780488,0.7804878048780488,41,0.2571428571428571,0.4864864864864865,0.336448598130841,37,0.5371900826446281,0.4710144927536231,0.5019305019305018,138,1.0,0.0,0.0,1.0,0.9565217391304348,0.7457627118644068,0.8380952380952381,59,0.7829181494661922,0.8870967741935484,0.831758034026465,496,0.1379310344827586,0.1538461538461538,0.1454545454545454,26,0.48,0.5106382978723404,0.4948453608247422,188,0.2327586206896551,0.2125984251968504,0.2222222222222222,127,0.2608695652173913,0.1463414634146341,0.1875,123,0.3513513513513513,0.2954545454545454,0.3209876543209877,44,0.0,0.0,0.0,13,0.6,0.7209302325581395,0.6549295774647886,258,0.6666666666666666,0.1290322580645161,0.2162162162162162,31,1.0,0.2,0.3333333333333333,5,1.0,0.0,0.0,4,0.6903409090909091,0.5731132075471698,0.6262886597938143,424,0.9069767441860463,0.8297872340425532,0.8666666666666666,47,0.3548387096774194,0.6111111111111112,0.4489795918367347,36,0.8333333333333334,0.6329113924050633,0.7194244604316549,158,0.6184812442817932,0.5984949092518813,0.6083239595050618,2259,0.6286057985435315,0.3812096632585996,0.3875258393466728,2259,0.6195580561671173,0.5984949092518813,0.5982243434469813,2259,698,TUM/GottBERT_base_last,3,,,,,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,,,,,,,
0.6885245901639344,0.525,0.5957446808510638,80,0.0,0.0,0.0,40,0.4952830188679245,0.7664233576642335,0.6017191977077363,137,,,,,0.8387096774193549,0.5977011494252874,0.6979865771812082,87,0.5115303983228512,0.8215488215488216,0.6304909560723515,594,1.0,0.0,0.0,31,0.3195876288659793,0.1103202846975089,0.164021164021164,281,0.0663507109004739,0.1521739130434782,0.0924092409240924,92,0.1452145214521452,0.3728813559322034,0.2090261282660332,118,0.2222222222222222,0.1081081081081081,0.1454545454545454,37,0.0,0.0,0.0,11,0.4833333333333333,0.6651376146788991,0.5598455598455598,218,1.0,0.0,0.0,46,1.0,0.0,0.0,2,1.0,0.0,0.0,7,0.4566929133858268,0.5780730897009967,0.5102639296187683,301,0.8095238095238095,0.4096385542168674,0.544,83,1.0,0.0,0.0,25,0.5630630630630631,0.9615384615384616,0.7102272727272728,130,0.4351435489450017,0.5415411106328024,0.4825469888761028,2323,0.6000017089295676,0.2889783195502317,0.2600566310795141,2323,0.4813768283209263,0.5415411106328024,0.4576355503934943,2323,168,TUM/GottBERT_base_last,4,,,,,1.0,0.0,0.0,2.0,,,,,1.0,0.0,0.0,1.0,,,,
0.6538461538461539,0.85,0.7391304347826088,80,0.2708333333333333,0.325,0.2954545454545454,40,0.4931506849315068,0.5255474452554745,0.5088339222614842,137,,,,,0.7307692307692307,0.8735632183908046,0.7958115183246074,87,0.6425061425061425,0.8804713804713805,0.7428977272727273,594,0.0,0.0,0.0,31,0.6507936507936508,0.1459074733096085,0.2383720930232558,281,0.1636363636363636,0.0978260869565217,0.1224489795918367,92,0.261744966442953,0.3305084745762712,0.2921348314606742,118,0.3333333333333333,0.081081081081081,0.1304347826086956,37,0.0,0.0,0.0,11,0.6378600823045267,0.7110091743119266,0.6724511930585683,218,0.0,0.0,0.0,46,1.0,0.0,0.0,2,1.0,0.0,0.0,7,0.5511363636363636,0.6445182724252492,0.5941807044410413,301,0.7524752475247525,0.9156626506024096,0.826086956521739,83,0.5,0.6,0.5454545454545454,25,0.847457627118644,0.7692307692307693,0.8064516129032259,130,0.5861922914019483,0.595781317262161,0.5909479077711357,2323,0.5471211038179502,0.369063144124357,0.3481020879599788,2323,0.567862902440933,0.595781317262161,0.5515301851934259,2323,338,TUM/GottBERT_base_last,4,,,,,1.0,0.0,0.0,2.0,,,,,1.0,0.0,0.0,1.0,,,,
0.7831325301204819,0.8125,0.7975460122699387,80,0.3108108108108108,0.575,0.4035087719298245,40,0.5338345864661654,0.5182481751824818,0.525925925925926,137,,,,,0.8735632183908046,0.8735632183908046,0.8735632183908046,87,0.7812041116005873,0.8956228956228957,0.8345098039215687,594,0.3846153846153846,0.1612903225806451,0.2272727272727272,31,0.5151515151515151,0.4839857651245551,0.4990825688073394,281,0.2631578947368421,0.217391304347826,0.238095238095238,92,0.4854368932038835,0.423728813559322,0.4524886877828054,118,0.15,0.2432432432432432,0.1855670103092783,37,0.0,0.0,0.0,11,0.6695278969957081,0.7155963302752294,0.6917960088691797,218,0.3404255319148936,0.3478260869565217,0.3440860215053763,46,0.0,0.0,0.0,2,1.0,0.0,0.0,7,0.7142857142857143,0.6976744186046512,0.7058823529411765,301,0.8809523809523809,0.891566265060241,0.8862275449101796,83,0.225,0.72,0.3428571428571428,25,0.8461538461538461,0.5923076923076923,0.6968325791855203,130,0.6337041615162753,0.6620749031424882,0.647578947368421,2323,0.5598691578761438,0.4366449776788623,0.4145353149987631,2323,0.6488751836011115,0.6620749031424882,0.6478576820129396,2323,698,TUM/GottBERT_base_last,4,,,,,1.0,0.0,0.0,2.0,,,,,1.0,0.0,0.0,1.0,,,,
0.7377049180327869,0.7377049180327869,0.7377049180327869,61,1.0,0.0,0.0,32,0.5502645502645502,0.6046511627906976,0.5761772853185595,172,,,,,0.913793103448276,0.5955056179775281,0.7210884353741497,89,0.604887983706721,0.6346153846153846,0.6193952033368091,468,1.0,0.0,0.0,29,0.2162162162162162,0.3769633507853403,0.2748091603053435,191,0.021505376344086,0.0219780219780219,0.0217391304347826,91,0.1578947368421052,0.0967741935483871,0.12,124,0.0,0.0,0.0,40,0.0,0.0,0.0,8,0.5714285714285714,0.549618320610687,0.5603112840466926,262,1.0,0.0,0.0,16,1.0,0.0,0.0,1,1.0,0.0,0.0,2,0.4322033898305085,0.3994778067885117,0.4151967435549525,383,0.8846153846153846,0.7076923076923077,0.7863247863247863,65,1.0,0.0,0.0,27,0.7368421052631579,0.9064748201438848,0.8129032258064516,139,0.4939081537019681,0.4773550724637681,0.4854905573468447,2208,0.6584455398091602,0.2681645669030256,0.2688404844064435,2208,0.5240322172967048,0.4773550724637681,0.4698504067810653,2208,168,TUM/GottBERT_base_last,5,,,,,,,,,1.0,0.0,0.0,3.0,,,,,1.0,0.0,0.0,5.0
0.0446428571428571,0.081967213114754,0.0578034682080924,61,0.0,0.0,0.0,32,0.3169398907103825,0.3372093023255814,0.3267605633802816,172,,,,,0.7578947368421053,0.8089887640449438,0.782608695652174,89,0.7753424657534247,0.6047008547008547,0.6794717887154862,468,0.1111111111111111,0.0344827586206896,0.0526315789473684,29,0.3212121212121212,0.5549738219895288,0.4069097888675624,191,0.1836734693877551,0.0989010989010989,0.1285714285714285,91,0.3125,0.1209677419354838,0.1744186046511628,124,0.0705882352941176,0.3,0.1142857142857142,40,0.0,0.0,0.0,8,0.4498567335243553,0.5992366412213741,0.513911620294599,262,0.0,0.0,0.0,16,1.0,0.0,0.0,1,1.0,0.0,0.0,2,0.5089974293059126,0.5169712793733682,0.5129533678756477,383,0.2654028436018957,0.8615384615384616,0.4057971014492754,65,0.3333333333333333,0.074074074074074,0.1212121212121212,27,0.4897959183673469,0.1726618705035971,0.2553191489361702,139,0.4151414309484193,0.4519927536231884,0.432784041630529,2208,0.4257757688374628,0.2460320896354195,0.2158407138593849,2208,0.4658299957581377,0.4519927536231884,0.4351286709637499,2208,338,TUM/GottBERT_base_last,5,,,,,,,,,1.0,0.0,0.0,3.0,,,,,1.0,0.0,0.0,5.0
0.8333333333333334,0.9836065573770492,0.9022556390977444,61,0.1379310344827586,0.125,0.1311475409836065,32,0.6722222222222223,0.7034883720930233,0.6875,172,,,,,0.8191489361702128,0.8651685393258427,0.8415300546448087,89,0.7338551859099804,0.8012820512820513,0.7660878447395302,468,0.1162790697674418,0.1724137931034483,0.1388888888888889,29,0.5380952380952381,0.5916230366492147,0.5635910224438903,191,0.3300970873786408,0.3736263736263736,0.3505154639175257,91,0.4935064935064935,0.3064516129032258,0.3781094527363183,124,0.1351351351351351,0.125,0.1298701298701298,40,0.0,0.0,0.0,8,0.6340579710144928,0.6679389312977099,0.6505576208178439,262,0.0714285714285714,0.125,0.0909090909090909,16,0.0,0.0,0.0,1,1.0,0.0,0.0,2,0.6259168704156479,0.6684073107049608,0.6464646464646465,383,0.7619047619047619,0.9846153846153848,0.8590604026845637,65,0.1538461538461538,0.1481481481481481,0.1509433962264151,27,0.8521739130434782,0.7050359712230215,0.7716535433070866,139,0.6194805194805195,0.6480978260869565,0.6334661354581673,2208,0.519472951316884,0.3974669563023549,0.3837659398920042,2208,0.6246047085795667,0.6480978260869565,0.6309924779031545,2208,698,TUM/GottBERT_base_last,5,,,,,,,,,1.0,0.0,0.0,3.0,,,,,1.0,0.0,0.0,5.0
0.7450980392156863,0.6666666666666666,0.7037037037037038,57,0.2571428571428571,0.3,0.2769230769230769,30,0.4780701754385965,0.5736842105263158,0.5215311004784688,190,1.0,0.0,0.0,1.0,0.9310344827586208,0.4655172413793103,0.6206896551724138,58,0.6776034236804565,0.8407079646017699,0.7503949447077409,565,0.0,0.0,0.0,22,0.1589403973509933,0.3609022556390977,0.2206896551724138,133,0.0736196319018405,0.1318681318681318,0.0944881889763779,91,0.0848484848484848,0.2857142857142857,0.1308411214953271,49,0.0,0.0,0.0,23,0.0,0.0,0.0,11,0.4975124378109453,0.4464285714285714,0.4705882352941177,224,0.0,0.0,0.0,20,1.0,0.0,0.0,12,1.0,0.0,0.0,3,0.4296875,0.5809859154929577,0.4940119760479042,284,0.9148936170212766,0.671875,0.7747747747747749,64,0.5555555555555556,0.3703703703703703,0.4444444444444445,27,0.6904761904761905,0.90625,0.7837837837837837,128,0.462882096069869,0.5853413654618473,0.5169585457769896,1992,0.4747241396600751,0.3300485306843739,0.3143432330487273,1992,0.5126849180274409,0.5853413654618473,0.5318600885396765,1992,168,deepset/bert-base-german-cased-oldvocab,1,,,,,,,,,,,,,,,,,,,,
0.8333333333333334,0.7894736842105263,0.8108108108108109,57,0.4210526315789473,0.2666666666666666,0.326530612244898,30,0.6039603960396039,0.6421052631578947,0.6224489795918368,190,1.0,0.0,0.0,1.0,0.8478260869565217,0.6724137931034483,0.75,58,0.661134163208852,0.8460176991150442,0.7422360248447205,565,0.0,0.0,0.0,22,0.569620253164557,0.3383458646616541,0.4245283018867924,133,0.1320754716981132,0.1538461538461538,0.1421319796954314,91,0.1241379310344827,0.3673469387755102,0.1855670103092783,49,0.0526315789473684,0.0869565217391304,0.0655737704918032,23,1.0,0.0,0.0,11,0.6009615384615384,0.5580357142857143,0.5787037037037037,224,0.125,0.15,0.1363636363636363,20,1.0,0.0,0.0,12,1.0,0.0,0.0,3,0.5672268907563025,0.4753521126760563,0.5172413793103449,284,0.819672131147541,0.78125,0.8,64,0.2222222222222222,0.074074074074074,0.1111111111111111,27,0.7552447552447552,0.84375,0.7970479704797048,128,0.5688423058599333,0.5993975903614458,0.5837203617697385,1992,0.5668049691897069,0.3522817243155937,0.3505147645422036,1992,0.5888597302400663,0.5993975903614458,0.5786213070157707,1992,338,deepset/bert-base-german-cased-oldvocab,1,,,,,,,,,,,,,,,,,,,,
0.8235294117647058,0.7368421052631579,0.7777777777777778,57,0.3108108108108108,0.7666666666666667,0.4423076923076923,30,0.6666666666666666,0.5578947368421052,0.6074498567335244,190,1.0,0.0,0.0,1.0,0.9375,0.7758620689655172,0.8490566037735848,58,0.7909407665505227,0.8035398230088495,0.7971905179982441,565,0.3076923076923077,0.3636363636363636,0.3333333333333333,22,0.3722222222222222,0.5037593984962406,0.4281150159744409,133,0.0960698689956331,0.2417582417582417,0.1375,91,0.231578947368421,0.4489795918367347,0.3055555555555556,49,0.391304347826087,0.391304347826087,0.391304347826087,23,0.5,0.1818181818181818,0.2666666666666666,11,0.5780590717299579,0.6116071428571429,0.5943600867678959,224,0.3333333333333333,0.1,0.1538461538461538,20,1.0,0.0,0.0,12,1.0,0.0,0.0,3,0.6505190311418685,0.6619718309859155,0.6561954624781849,284,0.8928571428571429,0.78125,0.8333333333333334,64,0.4594594594594595,0.6296296296296297,0.53125,27,0.8943089430894309,0.859375,0.8764940239043825,128,0.5897783808231569,0.6546184738955824,0.620509160123721,1992,0.6118426165754285,0.4707947564795417,0.4490868214138429,1992,0.6505885161793392,0.6546184738955824,0.6419719180889204,1992,698,deepset/bert-base-german-cased-oldvocab,1,,,,,,,,,,,,,,,,,,,,
0.6785714285714286,0.6129032258064516,0.6440677966101694,62,0.125,0.0163934426229508,0.0289855072463768,61,0.4864864864864865,0.6164383561643836,0.5438066465256798,146,1.0,0.0,0.0,1.0,0.7941176470588235,0.6,0.6835443037974683,45,0.5907429963459196,0.8420138888888888,0.6943450250536866,576,1.0,0.0,0.0,9,0.492063492063492,0.1581632653061224,0.2393822393822393,196,0.0725806451612903,0.1046511627906976,0.0857142857142857,86,0.0629921259842519,0.1052631578947368,0.0788177339901477,76,0.0,0.0,0.0,25,1.0,0.0,0.0,16,0.4075471698113208,0.4931506849315068,0.4462809917355371,219,0.0,0.0,0.0,55,1.0,0.0,0.0,4,1.0,0.0,0.0,2,0.5081967213114754,0.4166666666666667,0.4579025110782866,372,0.7959183673469388,0.6610169491525424,0.7222222222222222,59,0.1666666666666666,0.0357142857142857,0.0588235294117647,28,0.74375,0.9083969465648856,0.8178694158075602,131,0.5004504504504504,0.5112747353888634,0.5058046892783974,2173,0.5874833521276407,0.253216910568369,0.250080100389792,2173,0.4912837588454464,0.5112747353888634,0.4747138278033378,2173,168,deepset/bert-base-german-cased-oldvocab,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,
0.6285714285714286,0.7096774193548387,0.6666666666666666,62,0.1818181818181818,0.0655737704918032,0.0963855421686747,61,0.5195530726256983,0.636986301369863,0.5723076923076923,146,1.0,0.0,0.0,1.0,0.6451612903225806,0.8888888888888888,0.7476635514018692,45,0.7492401215805471,0.8559027777777778,0.7990275526742301,576,0.0,0.0,0.0,9,0.5606936416184971,0.4948979591836734,0.5257452574525745,196,0.1027027027027027,0.2209302325581395,0.1402214022140221,86,0.1764705882352941,0.2368421052631578,0.2022471910112359,76,0.1428571428571428,0.08,0.1025641025641025,25,0.0,0.0,0.0,16,0.4426229508196721,0.4931506849315068,0.4665226781857451,219,0.40625,0.2363636363636363,0.2988505747126437,55,1.0,0.0,0.0,4,1.0,0.0,0.0,2,0.5126262626262627,0.5456989247311828,0.5286458333333333,372,0.8703703703703703,0.7966101694915254,0.8318584070796461,59,0.3,0.3214285714285714,0.3103448275862069,28,0.8548387096774194,0.8091603053435115,0.831372549019608,131,0.549851506151888,0.5964104924068109,0.5721854304635763,2173,0.5497171119920817,0.3360050794171853,0.3236556285626477,2173,0.559104511078528,0.5964104924068109,0.570471747819424,2173,338,deepset/bert-base-german-cased-oldvocab,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,
